elevator_id,location,city,license_number,license_status,license_expiry_date
60762,"7460 Bathurst St, Thornhill",Thornhill,EDLIC-060762,PENDING_RENEWAL,15-Jan-17
60763,"7460 Bathurst St, Thornhill",Thornhill,EDLIC-060763,PENDING_RENEWAL,15-Jan-17
60764,"20 Water St S, St Marys",St Marys,197373,ACTIVE,31-Jul-17
60765,"87 Duke St, Hamilton",Hamilton,EDLIC-060765,ACTIVE,15-Oct-17
60766,"381 Church St, Markham",Markham,EDLIC-060766,ACTIVE,15-Jul-17
60767,"381 Church St, Markham",Markham,EDLIC-060767,ACTIVE,15-Jul-17
60768,"115 Trafalgar Rd, Oakville",Oakville,EDLIC-060768,ACTIVE,15-Jan-17
60769,"77 City Centre Dr, Mississauga",Mississauga,EDLIC-060769,ACTIVE,15-Apr-17
60770,"77 City Centre Dr, Mississauga",Mississauga,EDLIC-060770,ACTIVE,15-Apr-17
60771,"1110 Walden Cir, Clarkson",Clarkson,EDLIC-060771,ACTIVE,15-Jan-17
60772,"1110 Walden Cir, Clarkson",Clarkson,EDLIC-060772,ACTIVE,15-Jan-17
60773,"25 Agnes St, Mississauga",Mississauga,EDLIC-060773,ACTIVE,15-Apr-17
60774,"25 Agnes St, Mississauga",Mississauga,EDLIC-060774,ACTIVE,15-Apr-17
60775,"108 Chestnut St, Toronto",Toronto,203930,ACTIVE,08-Jan-17
60776,"108 Chestnut St, Toronto",Toronto,203931,ACTIVE,08-Jan-17
60777,"108 Chestnut St, Toronto",Toronto,203932,ACTIVE,08-Jan-17
60778,"108 Chestnut St, Toronto",Toronto,203933,ACTIVE,08-Jan-17
60779,"108 Chestnut St, Toronto",Toronto,203934,ACTIVE,08-Jan-17
60780,"108 Chestnut St, Toronto",Toronto,203935,ACTIVE,08-Jan-17
60781,"1600 James Naismith Dr, Ottawa",Ottawa,EDLIC-060781,ACTIVE,15-Apr-17
60782,"1600 James Naismith Dr, Ottawa",Ottawa,EDLIC-060782,ACTIVE,15-Apr-17
60783,"1600 James Naismith Dr, Ottawa",Ottawa,EDLIC-060783,ACTIVE,15-Apr-17
60784,"1600 James Naismith Dr, Ottawa",Ottawa,EDLIC-060784,ACTIVE,15-Jan-17
60785,"77 City Centre Dr, Mississauga",Mississauga,EDLIC-060785,ACTIVE,15-Apr-17
60786,"77 City Centre Dr, Mississauga",Mississauga,EDLIC-060786,ACTIVE,15-Apr-17
60787,"77 City Centre Dr, Mississauga",Mississauga,EDLIC-060787,ACTIVE,15-Apr-17
60788,"35 Sewells Rd, Scarborough",Scarborough,EDLIC-060788,ACTIVE,15-Jul-17
60789,"35 Sewells Rd, Scarborough",Scarborough,EDLIC-060789,ACTIVE,15-Jul-17
60790,"2091 Hurontario St, Mississauga",Mississauga,EDLIC-060790,ACTIVE,15-Oct-17
60791,"2091 Hurontario St, Mississauga",Mississauga,EDLIC-060791,ACTIVE,15-Oct-17
60792,"2091 Hurontario St, Mississauga",Mississauga,EDLIC-060792,ACTIVE,15-Oct-17
60795,"40 King St W, Toronto",Toronto,208766,ACTIVE,10-Apr-17
60796,"40 King St W, Toronto",Toronto,208764,ACTIVE,10-Apr-17
60798,"155 Kent St, London",London,EDLIC-060798,ACTIVE,15-Apr-17
60799,"155 Kent St, London",London,EDLIC-060799,ACTIVE,15-Apr-17
60800,"2535 Derry Rd E, Mississauga",Mississauga,EDLIC-060800,ACTIVE,15-Jul-17
60801,150 Dufferin Ave Suite 900 London,London,EDLIC-060801,ACTIVE,15-Jan-17
60802,150 Dufferin Ave Suite 900 London,London,271162,ACTIVE,14-Aug-17
60803,150 Dufferin Ave Suite 900 London,London,271161,ACTIVE,14-Aug-17
60804,"2535 Derry Rd E, Mississauga",Mississauga,EDLIC-060804,ACTIVE,15-Jul-17
60807,"2535 Derry Rd E, Mississauga",Mississauga,EDLIC-060807,ACTIVE,15-Jul-17
60808,"4350 Steeles Ave E, Markham",Markham,EDLIC-060808,ACTIVE,15-Jul-17
60809,"5 Kenneth Ave, North York",North York,EDLIC-060809,ACTIVE,15-Jan-17
6081,"33 Fraser Ave, Toronto",Toronto,EDLIC-006081,ACTIVE,15-Jun-17
60810,"5 Kenneth Ave, North York",North York,EDLIC-060810,ACTIVE,15-Jan-17
60812,800 Commissioners Rd E Planning Facilities London,London,EDLIC-060812,ACTIVE,15-Jan-17
60813,800 Commissioners Rd E Planning Facilities London,London,EDLIC-060813,ACTIVE,15-Jan-17
60814,800 Commissioners Rd E Planning Facilities London,London,EDLIC-060814,ACTIVE,26-Jan-17
60815,"100 Allstate Pky, Markham",Markham,EDLIC-060815,ACTIVE,15-Jul-17
60816,"100 Allstate Pky, Markham",Markham,EDLIC-060816,ACTIVE,15-Jul-17
60817,"100 Allstate Pky, Markham",Markham,EDLIC-060817,ACTIVE,15-Jul-17
60818,,,EDLIC-060818,ACTIVE,15-Jan-17
60821,"30 Harding Blvd W, Richmond Hill",Richmond Hill,EDLIC-060821,ACTIVE,15-Jan-17
60822,"30 Harding Blvd W, Richmond Hill",Richmond Hill,EDLIC-060822,ACTIVE,15-Jan-17
60823,"4961 Highway 7, Markham",Markham,EDLIC-060823,ACTIVE,15-Jul-17
60824,"325 Catherine Av, Powassan",Powassan,EDLIC-060824,PENDING_RENEWAL,15-Jan-17
60825,"5101 Orbitor Dr, Mississauga",Mississauga,241856,ACTIVE,01-Feb-17
60826,"5 Austin Terr, Toronto",Toronto,EDLIC-060826,ACTIVE,15-Apr-17
60827,"7737 Lundy'S Lane, Niagara Falls",Niagara Falls,EDLIC-060827,ACTIVE,15-Jul-17
60830,"4727 Sheppard Ave E, Scarborough",Scarborough,EDLIC-060830,ACTIVE,15-Jan-17
60831,"4727 Sheppard Ave E, Scarborough",Scarborough,EDLIC-060831,ACTIVE,15-Jan-17
60832,"4727 Sheppard Ave E, Scarborough",Scarborough,EDLIC-060832,ACTIVE,15-Jan-17
60839,"7720 Lundy'S Lane, Niagara Falls",Niagara Falls,EDLIC-060839,ACTIVE,15-Jul-17
60840,"1099 Cadboro Rd, Gloucester",Gloucester,EDLIC-060840,ACTIVE,15-Jul-17
60841,"14845 Yonge St, Aurora",Aurora,EDLIC-060841,ACTIVE,15-Jan-17
60844,"74 High St, Barrie",Barrie,EDLIC-060844,ACTIVE,15-Jul-17
60846,"725 James St S, Thunder Bay",Thunder Bay,203188,ACTIVE,15-Oct-17
60848,"131 Wharncliffe Rd S, London",London,EDLIC-060848,ACTIVE,15-Jan-17
60849,"255 Durham St, Kincardine",Kincardine,EDLIC-060849,ACTIVE,15-Jul-17
60851,"1 Aberfoyle Cres, Etobicoke",Etobicoke,EDLIC-060851,ACTIVE,15-Jan-17
60852,"1 Aberfoyle Cres, Etobicoke",Etobicoke,EDLIC-060852,ACTIVE,15-Jan-17
60853,"1 Aberfoyle Cres, Etobicoke",Etobicoke,EDLIC-060853,ACTIVE,15-Jan-17
60854,"1 Aberfoyle Cres, Etobicoke",Etobicoke,EDLIC-060854,ACTIVE,15-Jan-17
60855,"1 Aberfoyle Cres, Etobicoke",Etobicoke,EDLIC-060855,ACTIVE,15-Jan-17
60856,"1 Aberfoyle Cres, Etobicoke",Etobicoke,EDLIC-060856,ACTIVE,15-Jan-17
60858,"31 Victoria St, Strathroy",Strathroy,EDLIC-060858,ACTIVE,15-Oct-17
60859,"197 Cannifton Rd, Belleville",Belleville,EDLIC-060859,PENDING_RENEWAL,15-Jan-17
60860,"12 Hudson St, Blind River",Blind River,EDLIC-060860,ACTIVE,15-Jul-17
60861,"380 Cumberland St, Ottawa",Ottawa,EDLIC-060861,ACTIVE,15-Apr-17
60862,"380 Cumberland St, Ottawa",Ottawa,EDLIC-060862,ACTIVE,15-Apr-17
60867,"730 Wonderland Rd N, London",London,EDLIC-060867,ACTIVE,15-Jan-17
60868,"730 Wonderland Rd N, London",London,EDLIC-060868,ACTIVE,15-Jan-17
60869,"1371 Neilson Rd, Scarborough",Scarborough,EDLIC-060869,ACTIVE,15-Jul-17
60870,"1371 Neilson Rd, Scarborough",Scarborough,EDLIC-060870,ACTIVE,15-Jul-17
60871,"622 College St, Toronto",Toronto,EDLIC-060871,ACTIVE,15-Jan-17
60872,"622 College St, Toronto",Toronto,EDLIC-060872,ACTIVE,15-Jan-17
60873,"259 Yorkland Rd, North York",North York,270782,PENDING_RENEWAL,07-Aug-17
60874,"25 Nicholas St, Ottawa",Ottawa,270003,ACTIVE,15-Jan-17
60875,"25 Nicholas St, Ottawa",Ottawa,247542,ACTIVE,15-Jan-17
60876,"25 Nicholas St, Ottawa",Ottawa,247543,ACTIVE,15-Jan-17
60877,"25 Nicholas St, Ottawa",Ottawa,247544,ACTIVE,15-Jan-17
60879,"190 Mountain St, Sudbury",Sudbury,EDLIC-060879,ACTIVE,15-Jul-17
60880,"190 Mountain St, Sudbury",Sudbury,EDLIC-060880,ACTIVE,15-Jul-17
60881,"1355 Kingston Rd, Pickering",Pickering,EDLIC-060881,ACTIVE,15-Apr-17
60883,"8 Elm St, Toronto",Toronto,EDLIC-060883,ACTIVE,15-Oct-17
60884,"1270 Central Pkwy W, Mississauga",Mississauga,218493,ACTIVE,09-Oct-17
60885,"1270 Central Pkwy W, Mississauga",Mississauga,218492,ACTIVE,09-Oct-17
60886,"1270 Central Pkwy W, Mississauga",Mississauga,218491,ACTIVE,09-Oct-17
60887,"140 Park Ave E, Chatham",Chatham,161368,ACTIVE,13-May-17
60888,"145 Liberty St, Bowmanville",Bowmanville,EDLIC-060888,ACTIVE,15-Jul-17
60889,"145 Liberty St, Bowmanville",Bowmanville,EDLIC-060889,ACTIVE,15-Jul-17
6089,"781 King St W, Toronto",Toronto,261226,ACTIVE,15-Aug-17
60890,"2261 Lake Shore Blvd W, Etobicoke",Etobicoke,EDLIC-060890,ACTIVE,15-Oct-17
60891,"2261 Lake Shore Blvd W, Etobicoke",Etobicoke,EDLIC-060891,ACTIVE,15-Oct-17
60892,"2261 Lake Shore Blvd W, Etobicoke",Etobicoke,EDLIC-060892,ACTIVE,15-Oct-17
60893,"21 Hatt St, Dundas",Dundas,269587,ACTIVE,15-Jul-17
60894,"465 Dublin St, Mount Forest",Mount Forest,EDLIC-060894,ACTIVE,15-Apr-17
60896,"2 Belmont St, Cornwall",Cornwall,EDLIC-060896,ACTIVE,15-Apr-17
60898,"256 Eglinton Av W, Toronto",Toronto,EDLIC-060898,ACTIVE,15-Jul-17
60899,"5090 Pinedale Ave, Burlington",Burlington,EDLIC-060899,ACTIVE,15-Apr-17
60900,"5090 Pinedale Ave, Burlington",Burlington,EDLIC-060900,ACTIVE,15-Apr-17
60902,"6045 Stanley Av, Niagara Falls",Niagara Falls,EDLIC-060902,ACTIVE,15-Jul-17
60903,"6045 Stanley Av, Niagara Falls",Niagara Falls,269895,ACTIVE,26-Jul-17
60904,"2200 Fairview St, Burlington",Burlington,EDLIC-060904,ACTIVE,15-Apr-17
60905,"590 Grand Marais Rd E, Windsor",Windsor,207500,ACTIVE,24-Mar-17
60906,"590 Grand Marais Rd E, Windsor",Windsor,207501,ACTIVE,24-Mar-17
60907,"55 Kingsbridge Garden Circle, Mississauga",Mississauga,EDLIC-060907,ACTIVE,15-Jun-17
60908,"55 Kingsbridge Garden Circle, Mississauga",Mississauga,EDLIC-060908,ACTIVE,15-Jun-17
60909,"55 Kingsbridge Garden Circle, Mississauga",Mississauga,EDLIC-060909,ACTIVE,15-Jan-17
60910,"863 Princess St, Kingston",Kingston,168754,ACTIVE,15-Jul-17
60913,"2225 Erin Mills Pky, Mississauga",Mississauga,EDLIC-060913,ACTIVE,15-Jan-17
60916,"1920 Ellesmere Rd, Scarborough",Scarborough,EDLIC-060916,ACTIVE,15-Apr-17
60917,"745 Smyth Rd, Ottawa",Ottawa,EDLIC-060917,ACTIVE,15-Oct-17
60919,"277 Northern Ave E, Sault Ste Marie",Sault Ste Marie,EDLIC-060919,ACTIVE,15-Jan-17
60920,"8901 Woodbine Ave, Markham",Markham,EDLIC-060920,ACTIVE,15-Apr-17
60921,"3292 Bayview Ave, North York",North York,EDLIC-060921,ACTIVE,15-Apr-17
60922,"77 City Centre Dr, Mississauga",Mississauga,EDLIC-060922,ACTIVE,15-Apr-17
60924,"8901 Woodbine Ave, Markham",Markham,EDLIC-060924,ACTIVE,15-Apr-17
60925,"99 Queen St E, Toronto",Toronto,EDLIC-060925,ACTIVE,15-Apr-17
60928,"11 Allstate Pkwy, Markham",Markham,269341,ACTIVE,18-Jul-17
60929,"11 Allstate Pkwy, Markham",Markham,269342,ACTIVE,18-Jul-17
60930,"11 Allstate Pkwy, Markham",Markham,269344,ACTIVE,18-Jul-17
60935,"1355 Kingston Rd, Pickering",Pickering,EDLIC-060935,ACTIVE,15-Apr-17
60936,"161 Greenbank Rd, Nepean",Nepean,EDLIC-060936,ACTIVE,15-Apr-17
60937,"2 Raymerville Dr, Markham",Markham,EDLIC-060937,ACTIVE,15-Jul-17
60938,"2 Raymerville Dr, Markham",Markham,EDLIC-060938,ACTIVE,15-Jul-17
60939,"300 Ingersoll St, Ingersoll",Ingersoll,EDLIC-060939,ACTIVE,15-Jul-17
6094,"101 Niagara St, Toronto",Toronto,EDLIC-006094,ACTIVE,15-Sep-17
60940,"45 Holland Av, Ottawa",Ottawa,EDLIC-060940,ACTIVE,15-Oct-17
60941,"920 Highway 17 E, Kenora",Kenora,EDLIC-060941,ACTIVE,15-Apr-17
60943,"19 King St, London",London,EDLIC-060943,ACTIVE,15-Apr-17
60944,"19 King St, London",London,EDLIC-060944,ACTIVE,15-Apr-17
60946,"7522 Kennedy Rd, Markham",Markham,EDLIC-060946,ACTIVE,01-Jul-17
60947,"550 Kingston Rd, Toronto",Toronto,EDLIC-060947,ACTIVE,15-Jan-17
60948,"550 Kingston Rd, Toronto",Toronto,EDLIC-060948,ACTIVE,15-Oct-17
60949,"242 Milner Ave, Scarborough",Scarborough,EDLIC-060949,ACTIVE,01-Jan-17
60952,"31 Maple Lane, Tillsonburg",Tillsonburg,EDLIC-060952,ACTIVE,15-Apr-17
60958,"374 Dundas St, London",London,EDLIC-060958,ACTIVE,15-Jan-17
60959,"374 Dundas St, London",London,271406,ACTIVE,17-Aug-17
6096,"626-8 King St W, Toronto",Toronto,EDLIC-006096,ACTIVE,15-Nov-17
60960,"8501 Bayview Ave, Richmond Hill",Richmond Hill,EDLIC-060960,ACTIVE,15-Jan-17
60961,"8501 Bayview Ave, Richmond Hill",Richmond Hill,EDLIC-060961,ACTIVE,15-Jan-17
60962,"8501 Bayview Ave, Richmond Hill",Richmond Hill,EDLIC-060962,ACTIVE,15-Jan-17
60963,"8501 Bayview Ave, Richmond Hill",Richmond Hill,EDLIC-060963,ACTIVE,15-Jan-17
60964,"3320 Midland Ave, Scarborough",Scarborough,239987,PENDING_RENEWAL,28-Dec-16
60965,"100 Bronte Rd, Oakville",Oakville,EDLIC-060965,ACTIVE,15-Apr-17
60967,"2431 Bank St, Ottawa",Ottawa,EDLIC-060967,ACTIVE,15-Oct-17
60968,"2431 Bank St, Ottawa",Ottawa,EDLIC-060968,ACTIVE,15-Oct-17
60969,"300 Webb Dr, Mississauga",Mississauga,247203,ACTIVE,15-Apr-17
6097,"642 King St W, Toronto",Toronto,258511,ACTIVE,21-Dec-16
60970,"300 Webb Dr, Mississauga",Mississauga,247205,ACTIVE,15-Apr-17
60971,"45 Pond Mills Rd, London",London,EDLIC-060971,ACTIVE,15-Oct-17
60972,"45 Pond Mills Rd, London",London,EDLIC-060972,ACTIVE,15-Oct-17
60973,"45 Pond Mills Rd, London",London,EDLIC-060973,ACTIVE,15-Oct-17
60974,"427 Laurier Av W, Ottawa",Ottawa,EDLIC-060974,ACTIVE,30-Sep-17
60975,"427 Laurier Av W, Ottawa",Ottawa,261042,ACTIVE,30-Sep-17
60976,"427 Laurier Av W, Ottawa",Ottawa,EDLIC-060976,ACTIVE,30-Sep-17
60977,"427 Laurier Av W, Ottawa",Ottawa,EDLIC-060977,ACTIVE,30-Sep-17
60978,"427 Laurier Av W, Ottawa",Ottawa,EDLIC-060978,ACTIVE,30-Sep-17
60979,"1053 Carling Ave, Ottawa",Ottawa,EDLIC-060979,ACTIVE,15-Oct-17
60980,"1053 Carling Ave, Ottawa",Ottawa,EDLIC-060980,ACTIVE,15-Oct-17
60981,"35 Holland Av, Ottawa",Ottawa,EDLIC-060981,ACTIVE,15-Oct-17
60982,"35 Holland Av, Ottawa",Ottawa,EDLIC-060982,ACTIVE,15-Oct-17
60983,"45 Holland Av, Ottawa",Ottawa,EDLIC-060983,ACTIVE,15-Oct-17
60984,"45 Holland Av, Ottawa",Ottawa,EDLIC-060984,ACTIVE,15-Oct-17
60985,"200 Limeridge Rd W, Hamilton",Hamilton,EDLIC-060985,ACTIVE,15-Jul-17
60986,"200 Limeridge Rd W, Hamilton",Hamilton,EDLIC-060986,ACTIVE,15-Jul-17
60987,"19 John St, Perth",Perth,EDLIC-060987,ACTIVE,15-Jul-17
60988,"Policy Studies, Kingston",Kingston,EDLIC-060988,ACTIVE,01-Oct-17
60989,"9 Neilson Rd, Scarborough",Scarborough,EDLIC-060989,ACTIVE,01-Jan-17
60990,"6453 Morrison St, Niagara Falls",Niagara Falls,275585,ACTIVE,21-Nov-17
60991,"120 Town Haven Pl, Scarborough",Scarborough,EDLIC-060991,ACTIVE,15-Sep-17
60992,"120 Town Haven Pl, Scarborough",Scarborough,EDLIC-060992,ACTIVE,15-Sep-17
60993,"25 Watline Ave, Mississauga",Mississauga,262653,ACTIVE,15-Oct-17
60994,"25 Watline Ave, Mississauga",Mississauga,262650,ACTIVE,15-Oct-17
60995,"6257 Main St, Stouffville",Stouffville,EDLIC-060995,ACTIVE,15-Jul-17
60998,"909 Rossland Rd W, Oshawa",Oshawa,EDLIC-060998,ACTIVE,15-Oct-17
61001,"24 Cedar St, Cambridge",Cambridge,226321,ACTIVE,31-Mar-17
61003,"700 Lawrence Av W, Toronto",Toronto,EDLIC-061003,ACTIVE,15-Jan-17
61004,"700 Lawrence Av W, Toronto",Toronto,270647,ACTIVE,04-Aug-17
61008,"210 Centrum Blvd, Orleans",Orleans,165485,ACTIVE,12-Aug-17
61009,"253 Durham St, Walkerton",Walkerton,EDLIC-061009,ACTIVE,15-Oct-17
61010,"12 Church St, Welland",Welland,EDLIC-061010,ACTIVE,15-Oct-17
61011,"1000 King St W, Kingston",Kingston,EDLIC-061011,ACTIVE,15-Jan-17
61012,"1000 King St W, Kingston",Kingston,EDLIC-061012,ACTIVE,15-Jan-17
61013,"109 Robson Rd, Leamington",Leamington,EDLIC-061013,ACTIVE,15-Apr-17
61014,"1175 North Service Rd W, Oakville",Oakville,EDLIC-061014,ACTIVE,15-Apr-17
61015,"500 Water St, Peterborough",Peterborough,EDLIC-061015,ACTIVE,15-Jul-17
61016,"5080 Pinedale Ave, Burlington",Burlington,EDLIC-061016,ACTIVE,15-Apr-17
61017,"5080 Pinedale Ave, Burlington",Burlington,EDLIC-061017,ACTIVE,15-Apr-17
61018,"791 Princess St, Kingston",Kingston,EDLIC-061018,ACTIVE,15-Jul-17
61019,"110 Davenport Rd, Toronto",Toronto,EDLIC-061019,ACTIVE,15-Jul-17
61020,"26 Mcalpine St, Toronto",Toronto,EDLIC-061020,ACTIVE,15-Jul-17
61021,"2261 Lake Shore Blvd W, Etobicoke",Etobicoke,EDLIC-061021,ACTIVE,15-Oct-17
61022,"2261 Lake Shore Blvd W, Etobicoke",Etobicoke,EDLIC-061022,ACTIVE,15-Oct-17
61023,"2261 Lake Shore Blvd W, Etobicoke",Etobicoke,EDLIC-061023,ACTIVE,15-Oct-17
61024,"1700 The Collegeway, Mississauga",Mississauga,EDLIC-061024,ACTIVE,15-Oct-17
61025,"1700 The Collegeway, Mississauga",Mississauga,EDLIC-061025,ACTIVE,15-Oct-17
61026,"1700 The Collegeway, Mississauga",Mississauga,EDLIC-061026,ACTIVE,15-Oct-17
61027,"2180 Islington Ave, Etobicoke",Etobicoke,EDLIC-061027,ACTIVE,15-Jan-17
61028,"2180 Islington Ave, Etobicoke",Etobicoke,EDLIC-061028,ACTIVE,15-Jan-17
61029,"2180 Islington Ave, Etobicoke",Etobicoke,EDLIC-061029,ACTIVE,15-Jan-17
61030,"560 Proudfoot Lane, London",London,155789,ACTIVE,10-Jan-17
61031,"560 Proudfoot Lane, London",London,155788,ACTIVE,10-Jan-17
61032,"75 Riverside Dr E, Windsor",Windsor,EDLIC-061032,ACTIVE,10-Feb-17
61033,"75 Riverside Dr E, Windsor",Windsor,EDLIC-061033,ACTIVE,05-Mar-17
61035,"590 Beverly St, Thunder Bay",Thunder Bay,EDLIC-061035,ACTIVE,15-Jan-17
61036,"590 Beverly St, Thunder Bay",Thunder Bay,EDLIC-061036,ACTIVE,15-Jan-17
61037,"5700 Cancross Crt, Mississauga",Mississauga,EDLIC-061037,ACTIVE,15-Jan-17
61038,"700 Lawrence Ave W, Toronto",Toronto,260976,ACTIVE,09-Feb-17
61039,"5150 Yonge St, North York",North York,EDLIC-061039,ACTIVE,15-Oct-17
61040,"50 Mcintosh Dr, Markham",Markham,EDLIC-061040,ACTIVE,15-Jul-17
61041,"6 Sir Lou Dr, Brampton",Brampton,EDLIC-061041,ACTIVE,15-Sep-17
61042,"6 Sir Lou Dr, Brampton",Brampton,EDLIC-061042,ACTIVE,15-Sep-17
61043,"25 Glen Hawthorn Blvd, Mississauga",Mississauga,EDLIC-061043,ACTIVE,15-Sep-17
61044,"1200 Don Mills Rd, Don Mills",Don Mills,EDLIC-061044,ACTIVE,15-Jan-17
61045,"1200 Don Mills Rd, Don Mills",Don Mills,EDLIC-061045,ACTIVE,15-Jan-17
61046,"185 Pearl St, Brantford",Brantford,EDLIC-061046,ACTIVE,15-Apr-17
61047,"1118 Center St, Thornhill",Thornhill,EDLIC-061047,ACTIVE,15-Jul-17
61048,"133 Merrill Ave E, Toronto",Toronto,EDLIC-061048,ACTIVE,15-Sep-17
61049,"99 Sinclair Ave, Georgetown",Georgetown,224855,ACTIVE,15-Apr-17
61055,"550 Wellington Rd, London",London,EDLIC-061055,ACTIVE,15-Oct-17
61056,"550 Wellington Rd, London",London,EDLIC-061056,ACTIVE,15-Jan-17
61057,"550 Wellington Rd, London",London,EDLIC-061057,ACTIVE,15-Oct-17
61058,"550 Wellington Rd, London",London,EDLIC-061058,ACTIVE,15-Jan-17
61059,"550 Wellington Rd, London",London,EDLIC-061059,ACTIVE,15-Jan-17
61060,"3 Towering Heights Blvd, St Catharines",St Catharines,EDLIC-061060,ACTIVE,15-Oct-17
61061,"3 Towering Heights Blvd, St Catharines",St Catharines,EDLIC-061061,ACTIVE,15-Jul-17
61062,"294 Talbot St, St Thomas",St Thomas,EDLIC-061062,ACTIVE,15-Jul-17
61063,"294 Talbot St, St Thomas",St Thomas,EDLIC-061063,ACTIVE,15-Jul-17
61064,"14924 Yonge St, Aurora",Aurora,EDLIC-061064,ACTIVE,15-Jan-17
61065,"14924 Yonge St, Aurora",Aurora,EDLIC-061065,ACTIVE,15-Jan-17
61066,"99 Donn Ave, Stoney Creek",Stoney Creek,EDLIC-061066,ACTIVE,15-Jan-17
61067,"99 Donn Ave, Stoney Creek",Stoney Creek,EDLIC-061067,ACTIVE,15-Jan-17
61069,"722 John Counter Blvd, Kingston",Kingston,155173,ACTIVE,14-Dec-16
61070,"722 John Counter Blvd, Kingston",Kingston,155174,ACTIVE,14-Dec-16
61073,"15 Maitland Pl, Toronto",Toronto,226674,ACTIVE,07-Apr-17
61074,"15 Maitland Pl, Toronto",Toronto,226678,ACTIVE,07-Apr-17
61075,"15 Maitland Pl, Toronto",Toronto,226681,ACTIVE,07-Apr-17
61076,"11 Holland Av, Ottawa",Ottawa,EDLIC-061076,ACTIVE,15-Oct-17
61077,"11 Holland Av, Ottawa",Ottawa,EDLIC-061077,ACTIVE,15-Oct-17
61078,"11 Holland Av, Ottawa",Ottawa,EDLIC-061078,ACTIVE,15-Oct-17
61079,"2501 Argentia Rd, Mississauga",Mississauga,EDLIC-061079,ACTIVE,15-Jul-17
61080,"2501 Argentia Rd, Mississauga",Mississauga,EDLIC-061080,ACTIVE,15-Jul-17
61081,"1630 Paris St, Sudbury",Sudbury,EDLIC-061081,ACTIVE,15-Jul-17
61082,"1630 Paris St, Sudbury",Sudbury,EDLIC-061082,ACTIVE,15-Jul-17
61083,"25 Glen Hawthorn Blvd, Mississauga",Mississauga,EDLIC-061083,ACTIVE,15-Sep-17
61084,"201 Hunter St E, Peterborough",Peterborough,EDLIC-061084,ACTIVE,15-Apr-17
61085,"201 Hunter St E, Peterborough",Peterborough,EDLIC-061085,ACTIVE,15-Apr-17
61086,"790 Arundel St, Thunder Bay",Thunder Bay,EDLIC-061086,ACTIVE,15-Apr-17
61087,"2 Testa Rd, Uxbridge",Uxbridge,EDLIC-061087,ACTIVE,15-Jul-17
61088,"2 Testa Rd, Uxbridge",Uxbridge,EDLIC-061088,ACTIVE,15-Jul-17
61089,"1600 Scott St, Ottawa",Ottawa,EDLIC-061089,ACTIVE,15-Oct-17
61090,"1600 Scott St, Ottawa",Ottawa,EDLIC-061090,ACTIVE,15-Oct-17
61091,"1600 Scott St, Ottawa",Ottawa,EDLIC-061091,ACTIVE,15-Oct-17
61093,"2526 Danforth Ave, Toronto",Toronto,245658,ACTIVE,15-Jul-17
61094,"2526 Danforth Ave, Toronto",Toronto,245659,ACTIVE,15-Jul-17
61096,"33 Coatsworth Cres, Toronto",Toronto,EDLIC-061096,ACTIVE,15-Sep-17
61097,"33 Coatsworth Cres, Toronto",Toronto,EDLIC-061097,ACTIVE,15-Sep-17
61098,"191 Portsmouth Ave, Kingston",Kingston,EDLIC-061098,ACTIVE,15-Jan-17
61099,"2885 Sherwood Heights Dr, Oakville",Oakville,270127,ACTIVE,28-Jul-17
61100,"12 Thorncliffe Park Dr, Toronto",Toronto,EDLIC-061100,ACTIVE,15-Sep-17
61101,"12 Thorncliffe Park Dr, Toronto",Toronto,EDLIC-061101,ACTIVE,15-Sep-17
61102,"12 Thorncliffe Park Dr, Toronto",Toronto,EDLIC-061102,ACTIVE,15-Sep-17
61103,"55 Kingsbridge Garden Circle, Mississauga",Mississauga,EDLIC-061103,ACTIVE,15-Jan-17
61104,"55 Kingsbridge Garden Circle, Mississauga",Mississauga,EDLIC-061104,ACTIVE,15-Jan-17
61105,"55 Kingsbridge Garden Circle, Mississauga",Mississauga,EDLIC-061105,ACTIVE,15-Jan-17
61106,"110 Belmont Dr, London",London,222829,ACTIVE,26-Jan-17
61107,"110 Belmont Dr, London",London,222834,ACTIVE,26-Jan-17
61108,"6375 Dixie Rd, Mississauga",Mississauga,EDLIC-061108,ACTIVE,15-Jan-17
61109,"6375 Dixie Rd, Mississauga",Mississauga,EDLIC-061109,ACTIVE,15-Jan-17
61110,"223 Colonnade Rd, Nepean",Nepean,EDLIC-061110,ACTIVE,15-Jul-17
61111,"5 Niagara St, Grimsby",Grimsby,EDLIC-061111,ACTIVE,15-Oct-17
61112,"222 Fairview Dr, Brantford",Brantford,EDLIC-061112,ACTIVE,15-Jul-17
61113,"1200 Don Mills Rd, Don Mills",Don Mills,EDLIC-061113,ACTIVE,15-Jan-17
61114,"1200 Don Mills Rd, Don Mills",Don Mills,EDLIC-061114,ACTIVE,15-Jan-17
61115,"3200 Dufferin St, North York",North York,EDLIC-061115,ACTIVE,15-Apr-17
61116,"3200 Dufferin St, North York",North York,EDLIC-061116,ACTIVE,15-Apr-17
61117,"210 Lesmill Rd, Don Mills",Don Mills,EDLIC-061117,ACTIVE,15-Oct-17
61118,"1066 Somerset St W, Ottawa",Ottawa,EDLIC-061118,ACTIVE,15-Oct-17
61119,"386 Highway 8, Stoney Creek",Stoney Creek,EDLIC-061119,ACTIVE,15-Jan-17
