Incident Number,Creation Date,Fatal Injury Victim,Concussion Intracranial Inju,Burns Severe,Burns Minor,Whiplash,Spinal Injury,Amputation,Injury Leading Deafness,Heart Attack,Fracture Major Bone,Eye Injury,Electric Shock Severe,Electric Shock Minor,Dislocation Limb,Bruise Hemorrhage Interna,Exposure Carcinomatou Poison,Swelling,Sprained Twisted Joints Muscle,Skin Infection Irritation,Seizure,Respiratory Infection Irrita,Poisoning,Other Internal Injury,Nausea Dizziness,Laceration Superficial Cut,Laceration Deep Cut,Fracture Nose Fingers Toes,External Bruise,Aches Pains,Date Of Occurrence,catagory of incident,fatal injury,permanent (serious) injury,non-permanent (minor) injury,No Injury,elevating devices number,Specific Root Cause,Reported occurrence narrative,Time of Occurrence,Summarized detail of Inspection and tests,Inspector's Conclusion,Incident Summary,Task Number,release
1472872,04-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-Aug-14,ED-Incident,0.0,0.0,1.0,0.0,21661,,Elevator-Father refused medical aid for son who got his hand jammed in elevator said he would take him to hospital,5:00:00 PM,,,ED-Incident,5167119,yes
1466986,27-Aug-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Aug-14,ED-Near-Miss,,,,,7793,1.2 Defective or failed component including safety devices,Elevator-cage covering freight controller knocked off shut down,12:00:00 AM,,,ED-Near Miss,5157047,yes
1467008,27-Aug-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Aug-14,ED-Near-Miss,,,,,73069,1.3 Defective or failed material,Elevator-Technician for water indication on top of the car board shorted out,12:00:00 AM,,,ED-Near Miss,5157082,yes
1480472,17-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Aug-14,ED-Incident,,,,,21661,,Elevator-Child got hand pinched in door taken to the hospital with unknown injury,3:30:00 PM,,,ED-Incident,5182833,yes
1465146,25-Aug-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Aug-14,ED-Near-Miss,,,,,64534875,1.1 Defective or failed equipment including safety devices,Elevator-sump pump not working damage to gov rope tension switch and pit light  receptical,11:30:00 AM,,,ED-Incident,5151106,yes
1472720,04-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Aug-14,ED-Near-Miss,,,,,82248,6.3 Improper or negligent work practices,Elevator-pertaining to finding safety device belt monitoring being bypassed,12:00:00 PM,,,ED-Near Miss,5166710,yes
1466930,27-Aug-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Aug-14,ED-Near-Miss,,,,,61477,1.5 Electrical or instrument noise or malfunction,Elevator-person tripped while exiting elevator faulty generator field control board,8:30:00 PM,,,ED-Near Miss,5156988,yes
1467094,27-Aug-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Aug-14,ED-Near-Miss,,,,,80096,1.1 Defective or failed equipment including safety devices,Elevator-sump pump breakdown water in elevator pit,12:00:00 AM,,,ED-Near Miss,5157361,yes
1472742,04-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Aug-14,ED-Near-Miss,,,,,64532848,1.2 Defective or failed component including safety devices,Elevator-flood above 32 floor into machine room and to car top,6:38:00 AM,,,ED-Near Miss,5166721,yes
1485916,25-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19-Aug-14,ED-Incident,0.0,0.0,1.0,0.0,9265,1.6 Contamination of equipment/material/component,Freight Elevator-door hit workers hand,9:00:00 AM,,,ED-Incident,5193500,yes
1483686,22-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22-Aug-14,ED-Incident,0.0,0.0,1.0,0.0,32218,1.4 Defective assembly,Elevator- Female entering elevator door closed on her she banged finger on right hand scraped,4:00:00 PM,,,ED-Incident,5189709,yes
1484110,23-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23-Aug-14,ED-Near-Miss,0.0,0.0,1.0,0.0,72821,7.6 Failure to follow user instructions,Elevator Baby had pinched hand in elevator door no injury given icepack just incase,11:55:00 AM,,,ED-Near Miss,5189823,yes
1540798,12-Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-Aug-14,ED-Incident,0.0,0.0,1.0,0.0,17191,,Elevator-Lady hit by door knocked to ground spent 2 weeks in hospital,12:00:00 AM,,,ED-Incident,5293761,yes
1480906,17-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25-Aug-14,ED-Incident,0.0,0.0,1.0,0.0,36207,1.1 Defective or failed equipment including safety devices,Elevator-Unidentified female had elevator door close hard on her muscle bruising,4:45:00 PM,,,ED-Incident,5183925,yes
1481842,18-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-Aug-14,ED-Incident,0.0,0.0,1.0,0.0,32676,7.6 Failure to follow user instructions,Elevator-Unidentified women had elevator door close on her arm as she entered she reported her arm was sore,2:50:00 PM,,,ED-Incident,5185882,yes
1481866,18-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Aug-14,ED-Near-Miss,,,,,64475338,1.2 Defective or failed component including safety devices,Elevator-damaged waterpipe in penthoulse water ran into pit,2:00:00 PM,,,ED-Near Miss,5185932,yes
1586638,02-Mar-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Aug-14,ED-Near-Miss,,,,,14344,,Elevator-pit was found to be flooded with water ropes submerged under water,12:00:00 AM,,,ED-Near Miss,5385718,yes
1517838,11-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Aug-14,ED-Near-Miss,,,,,64512315,,Elevator-Water leak on 15th floor removed 2 cars from service,12:00:00 AM,,,ED-Near Miss,5251095,yes
1536182,05-Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,64502595,,Elevator-Elderly women tripped uneven elevator pain in lower back and neck,1:00:00 PM,,,ED-Incident,5284397,yes
1517862,11-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Sep-14,ED-Near-Miss,,,,,80636,,Elevator-overflow from heavyrain run across lobby and down hoistway flooded pit cleaned out unsure if any damages,2:00:00 PM,,,ED-Near Miss,5251127,yes
1535640,04-Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,03-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,61356,,Elevator-Female struck by door right forearm bruised,11:00:00 AM,,,ED-Incident,5283336,yes
1533030,01-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Sep-14,ED-Near-Miss,,,,,64635325,,Elevator-Water came down hoistway all safeties checked and car is able to run,6:00:00 AM,,,ED-Near Miss,5277698,yes
1533044,01-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Sep-14,ED-Near-Miss,,,,,75068,,Elevator-water in pit and oil loss from gland packing needs to be changed,10:00:00 AM,,,ED-Near Miss,5277730,yes
1533066,01-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Sep-14,ED-Near-Miss,,,,,35089,,Elevator-Mechanic found in machine room dripping down back wall shut it down went back eveything ok ordered new transformer,3:15:00 PM,,,ED-Near Miss,5277745,yes
1536290,05-Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,05-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,14350,,"Elevator-door closed too quick hit her shoulder, fell to ground bloody nose, bruised forehead cut upper lip  strained thumb",6:30:00 PM,,,ED-Incident,5284611,yes
1492098,03-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Sep-14,ED-Near-Miss,,,,,64610,,Elevator-Female tripped in the elevator no injuries reported,12:00:00 AM,,,ED-Near Miss,5205587,yes
1533112,01-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-14,ED-Near-Miss,,,,,60409,,Elevator-6 inch service pipe broke,12:00:00 AM,,,ED-Near Miss,5277883,yes
1482290,19-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,3662,7.6 Failure to follow user instructions,Elevator-Employee got hit by door in shoulder sore shoulder,3:30:00 PM,,,ED-Incident,5186677,yes
1489014,30-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,67011,1.1 Defective or failed equipment including safety devices,"Elevator-Male said he was coming down elevator from 17th floor it started to speed stopped suddenly he had injury to neck, back and legs taken to hosp",1:30:00 PM,See attached,See attached,ED-Incident,5208280,yes
1514784,07-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-14,ED-Near-Miss,,,,,17898,,Elevators-rain water when in machine room and hositway damage to components to be quoted for repair,10:30:00 PM,,,ED-Near Miss,5246763,yes
1517890,11-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Sep-14,ED-Near-Miss,,,,,16447,,Elevator-Car #1 broke down due to water damage to controller window left open  rain came in,9:35:00 PM,,,ED-Near Miss,5251170,yes
1517912,11-Nov-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12-Sep-14,ED-Incident,0.0,0.0,0.0,0.0,18526,,Elevator - Women stuck in elevator when door open she was lying on floor non responsive ambulance  get up had a panic attach,8:00:00 AM,,,ED-Incident,5251218,yes
1482350,19-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Sep-14,ED-Near-Miss,,,,,88722,1.2 Defective or failed component including safety devices,Elevator-Water in pit hydraulic piping uner water beginning to corrode previous water infiltration,12:00:00 AM,,,ED-Near Miss,5186793,yes
1498574,14-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Sep-14,ED-Incident,,,,,62642,,Elevator-Four passengers trapped elevator jolted no injuries at time reported then female complained of back pain,4:00:00 PM,,,ED-Incident,5216674,yes
1498560,14-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,62642,,Elevator-Person complained of back pain after elevator movement and stopage,4:00:00 PM,,,ED-Incident,5217124,yes
1483758,22-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Sep-14,ED-Near-Miss,,,,,65495,1.1 Defective or failed equipment including safety devices,Elevator-flood in pit ropes and governor ropes under water,12:00:00 AM,,,ED-Near Miss,5189246,yes
1482340,19-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Sep-14,ED-Near-Miss,,,,,14350,7.6 Failure to follow user instructions,Elevator-Unidentified tenant leaving building got hit by door no injury,12:00:00 AM,,,ED-Incident,5186769,yes
1482366,19-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,17522,,Elevator-Elderly women put hand between doors and sustained a cut to index finger 6 stitches,10:15:00 AM,,,ED-Incident,5186814,yes
1517982,11-Nov-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,14592,,Elevator-Women tried to stop doors from closing and they closed on right hand sore,3:50:00 PM,,,ED-Incident,5251293,yes
1499056,15-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Sep-14,ED-Incident,,,,,82971,,Elevator- employee pulling out carts in the elevator door hit them on arm bruised elbow no mention of male or female no info,10:30:00 AM,,,ED-Incident,5217529,yes
1498996,15-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Sep-14,ED-Near-Miss,,,,,84465,,Elevator-broken water pipe on 4th floor went down hoistway,8:00:00 AM,,,ED-Near Miss,5217383,yes
1514714,07-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Sep-14,ED-Near-Miss,,,,,35710,,Elevator-broken cable elevator running with open hoistway,12:00:00 PM,,,ED-Near Miss,5246659,yes
1493852,07-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Sep-14,ED-Near-Miss,,,,,74703,,Elevator-sump pump not working water in pit being repaired,2:30:00 PM,,,ED-Near Miss,5208962,yes
1498984,15-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-Sep-14,ED-Near-Miss,,,,,20318,,"Elevator-Water leak through ceiling onto controler, motor and down hoistway",7:00:00 PM,,,ED-Near Miss,5217373,yes
1491626,03-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Sep-14,ED-Near-Miss,,,,,39382,,Elevator-water in the pit about two inches and not draining,9:00:00 AM,,,ED-Near Miss,5204749,yes
1517990,11-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Sep-14,ED-Near-Miss,,,,,87879,,Elevator-Broken lay on one of the hoist ropes,8:00:00 AM,,,ED-Near Miss,5251350,yes
1499142,15-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,62855,,Elevator-Girl put hand out to stop door it pinched hand no broken skin but had a red mark hand and pinky finger sore,2:45:00 PM,,,ED-Incident,5217645,yes
1499042,15-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Sep-14,ED-Near-Miss,,,,,17684,,Escalator -Alleged that lady tripped exiting elevator on second floor and fell to ground no injury reported,1:00:00 PM,,,ED-Near Miss,5217493,yes
1488930,30-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,17237,1.5 Electrical or instrument noise or malfunction,Elevator-out of level 5 to 6 inches tenant stepped out and twisted ankle,9:05:00 AM,,,ED-Incident,5199259,yes
1499024,15-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Sep-14,ED-Near-Miss,,,,,70828,,Elevator-sump pump failure pit flooded guard dripping into water no other damage,12:00:00 AM,,,ED-Near Miss,5217454,yes
1491496,03-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,64505628,,Elevator-Female employee walking into elevator not looking door closes on her forearm pain right down arm and fingers,9:50:00 AM,,,ED-Incident,5204170,yes
1488872,30-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,60561,7.6 Failure to follow user instructions,"Elevator-out of level lady tripped and fell soreness to knees, both hands and tension on right shoulder going to clinic",8:58:00 AM,,,ED-Incident,5199115,yes
1488866,30-Sep-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,60562,7.6 Failure to follow user instructions,Elevator-Female tried to stop doors from closing and it closed on her left hand soreness to her wrist,8:26:00 AM,,,ED-Incident,5199101,yes
1540872,12-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Sep-14,ED-Incident,,,,,27316,,Elevator-door hit someone in head missed one day of work injury not known,12:00:00 AM,,,ED-Incident,5293852,yes
1488878,30-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Sep-14,ED-Near-Miss,,,,,35592,7.4 Failure to follow operating procedures,Freight Elevator-Too much weight placed in elevator and it wouldn't move contractor had to lighten load,12:40:00 PM,,,ED-Near Miss,5199161,yes
1491256,02-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Sep-14,ED-Near-Miss,,,,,84275,,Elevator-sump pump not working 18 inches of water in pit,12:40:00 PM,,,ED-Near Miss,5204148,yes
1514766,07-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Sep-14,ED-Near-Miss,,,,,65169,,Elevator-water came down hoistway from 5th floor electronic boards need replacement,12:00:00 AM,,,ED-Near Miss,5246729,yes
1499688,16-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29-Sep-14,ED-Incident,0.0,0.0,1.0,0.0,28277,,Elevator-Not level elderly women with cane fell can went down hoistway she was taken to hospital with unknown injuries,12:00:00 AM,,,ED-Incident,5218669,yes
1491054,02-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Sep-14,ED-Near-Miss,,,,,16869,,Elevator-Water leaking from roof,10:00:00 AM,,,ED-Near Miss,5203309,yes
1491218,02-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Sep-14,ED-Near-Miss,,,,,64636226,,Elevator-roof top drain pipe not routed properly damage to car top,8:00:00 AM,,,ED-Near Miss,5203752,yes
1535522,04-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Sep-14,ED-Near-Miss,,,,,61471,,Elevator-paused then quickly decended passenger twinged their back no info,4:00:00 AM,,,ED-Near Miss,5282932,yes
1495566,09-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30-Sep-14,ED-Incident,0.0,1.0,0.0,0.0,65229,,"Elevator-Not level elderly lady fell broken nose, multiple fractures, bruised left knee and lower back strain",11:30:00 AM,,,ED-Incident,5212542,yes
1499788,16-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Oct-14,ED-Near-Miss,,,,,7576,,Elevator-cargo door not fully closed hose found from temp sump pump which could cause run with doors open G. Gerbrandt found it,2:15:00 PM,,,ED-Near Miss,5218751,yes
1499962,16-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Oct-14,ED-Incident,,,,,21683,,Elevator -It was reported that elevator closed on someone's shoulder the had a hurt shoulder no other info,12:00:00 AM,,,ED-Incident,5219161,yes
1520668,14-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Oct-14,ED-Near-Miss,,,,,13892,,Elevator-Burst pipe water went inside machine room,12:00:00 AM,,,ED-Near Miss,5256040,yes
1509072,29-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03-Oct-14,ED-Incident,0.0,0.0,0.0,0.0,68757,,Elevator-Women hit by elevator door walking in lawyer not willing to share info,12:00:00 AM,,,ED-Incident,5235502,yes
1509090,29-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Oct-14,ED-Near-Miss,,,,,83145,,Elevator-hydraulic-pump motor over heated caused smoke door operator rebuilt,12:15:00 PM,,,ED-Near Miss,5235622,yes
1499798,16-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Oct-14,ED-Near-Miss,,,,,20670,,Elevator Building heating pipe failure water damage to elevator,12:07:00 PM,,,ED-Near Miss,5218768,yes
1495486,09-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,08-Oct-14,ED-Incident,0.0,0.0,1.0,0.0,63433,,Elevator-Women waling out of the elevator door hit her in the shoulder she sustained a sore shoulder,8:43:00 AM,,,ED-Incident,5212184,yes
1499816,16-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Oct-14,ED-Near-Miss,,,,,28191,,Elevator-water pipe burst on 7th floor 3 elevator shafts and components compromised by water,11:30:00 AM,,,ED-Near Miss,5218806,yes
1518392,12-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Oct-14,ED-Near-Miss,,,,,61766,,Elevator-service call found tank nearly empty suspect underground leak loss of oil,5:30:00 PM,,,ED-Near Miss,5252037,yes
1504258,22-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13-Oct-14,ED-Near-Miss,,,,,64513935,,"Elevator-standing water in pit which covered idler sheave, pit steel and some of the travelling cable",12:00:00 AM,,,ED-Near Miss,5225920,yes
1504346,22-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-14,ED-Near-Miss,,,,,16203,,Elevator-flood sump pump not operational replace travelling cable it was sitting in water,8:00:00 AM,,,ED-Incident,5226505,yes
1518484,12-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Oct-14,ED-Near-Miss,,,,,16318,,Elevator-Water main break flooded pit,5:00:00 AM,,,ED-Near Miss,5252217,yes
1504240,22-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Oct-14,ED-Near-Miss,,,,,88577,,Elevator-Call came in elevator not working water damage to controller owner looking for source of leak,11:00:00 AM,,,ED-Near Miss,5225886,yes
1504280,22-Oct-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19-Oct-14,ED-Incident,0.0,0.0,1.0,0.0,27840,,Elevator-Elderly women got face pinched between doors found lying face down taken to hospital with undetermined injuries,11:30:00 AM,,,ED-Incident,5225931,yes
1518532,12-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Oct-14,ED-Near-Miss,,,,,82559,,Elevator-button broke someone put foil tape across exposed wire and screws,11:00:00 AM,,,ED-Near Miss,5252313,yes
1518538,12-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Oct-14,ED-Near-Miss,,,,,61298,,Elevator-sump pump in pit quit working so pit flooded elevator locked out,8:00:00 AM,,,ED-Near Miss,5252332,yes
1518584,12-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-Oct-14,ED-Near-Miss,,,,,71223,,"Elevator-pit flooded water above counterweight buffer seals, whisper-flex rollers gov rope",6:30:00 PM,,,ED-Near Miss,5252402,yes
1518658,12-Nov-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22-Oct-14,ED-Incident,0.0,0.0,1.0,0.0,78361,,Elevator-Elderly women door hit she fell back sustained 2 scalp lac 2 sutures plus staples,5:45:00 PM,,,ED-Incident,5252559,yes
1516296,10-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Oct-14,ED-Near-Miss,,,,,78361,,Elevator-Unidentified lady got hit by elevator door unknown if any injury,11:30:00 AM,,,ED-Near Miss,5248367,yes
1518958,12-Nov-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27-Oct-14,ED-Incident,0.0,0.0,1.0,0.0,75394,,Elevator-part of lighting balance fell on elderly mans neck and shoulder,10:00:00 AM,,,ED-Incident,5253036,yes
1520646,14-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Oct-14,ED-Near-Miss,,,,,27372,,Elevator-mirror damaged by mover no sharp edges replacing mirror,12:00:00 AM,,,ED-Near Miss,5255976,yes
1545928,22-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Oct-14,ED-Near-Miss,,,,,38241,,Elevator-small fire in car top inspection station after water in the hoistway,1:00:00 PM,,,ED-Near Miss,5304053,yes
1518026,11-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Oct-14,ED-Incident,,,,,61471,,Elevator-Unidentified person felt a twinge in his/her lower back when elevator dropped,4:00:00 AM,,,ED-Incident,5251420,yes
1514798,07-Nov-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Oct-14,ED-Near-Miss,,,,,30440,,Elevator -women staff member tripped not known if any injury,2:30:00 PM,,,ED-Near Miss,5246907,yes
